model,condition,question_id,source,ANSWER_forecast,GROUND_TRUTH_outcome,COMPARISON_brier,correct@0.5,finish_reason,truncated,parsed,REASONING_preview,reasoning_chars,prompt_chars,latency_s
llama-3.1-8b-instruct,BTF-cot-concise,0xc634b556b8f47434d7837594ff59c9daea654c4d5c9c50e2a352736db1d5c656,polymarket,0.15,0,0.0225,1,stop,0,1,"**Step 1: Determine the time left until the outcome to the question is known.** ⏎  ⏎ The question is about a bird flu pandemic before August 2025. The resolution date is July 31, 2025, 11:59 PM ET. Today's date is March 2, 2025. Therefore, there are approximately 4.5 months left until the outcome to the question is known. ⏎  ⏎ **Step 2: Determine the status quo outcome if nothing changed.** ⏎  ⏎ T",3906,3830,15.69
llama-3.1-8b-instruct,BTF-cot-concise,AaZr2KnQYHGRVHzvKoHa,manifold,0.2,0,0.04,1,stop,0,1,"**Interview Question:** Was synthetic video data generated and used in training Sora? ⏎  ⏎ **Background:** The question is about whether large-scale synthetic video data was generated for training Sora, not just any synthetic data. The resolution will be based on the outcome of the question found at https://manifold.markets/m2/was-synthetic-data-generated-and-used-in-training-sora. ⏎  ⏎ **Research",2983,3926,11.3
llama-3.1-8b-instruct,BTF-cot-concise,0xd76d5172fffaaf2b0d0db29bd944a462654a20a4a327860e4e0438d13b6a4bee,polymarket,0.35,0,0.1225,1,stop,0,1,**Interview Response** ⏎  ⏎ **Step 1: Understanding the Question and Resolution Criteria** ⏎  ⏎ The question is about the New York Knicks winning the Eastern Conference in the 2024-2025 NBA season. The resolution criteria specify that the outcome will be determined by the resolution of the market at https://polymarket.com/market/will-the-new-york-knicks-win-the-eastern-conference. ⏎  ⏎ **Step 2: R,3073,3902,12.08
llama-3.1-8b-instruct,BTF-cot-concise,dcgscdEUc0,manifold,0.05,0,0.0025,1,stop,0,1,"**Interview Response** ⏎  ⏎ **Step 1: Time left until the outcome to the question is known** ⏎  ⏎ There are approximately 41 days left until April 19, 2025, 11:59 PM ET, which is the deadline for the resolution of this market. ⏎  ⏎ **Step 2: Status quo outcome if nothing changed** ⏎  ⏎ The status quo outcome is that the Russia-Ukraine war continues without a negotiated settlement or armistice. Thi",2706,5230,10.47
llama-3.1-8b-instruct,BTF-cot-concise,0xa9fcdaf248a0560f83cf7c7e75cad23d3151b2169a22f22b316eb822bdc27329,polymarket,0.15,0,0.0225,1,stop,0,1,"**Step 1: Determine the time left until the outcome to the question is known.** ⏎  ⏎ The market will resolve to ""No"" if Justin Trudeau remains the leader of the Liberal Party of Canada or if the next leader is not announced by December 31, 2025, 11:59 PM ET. Today is March 2, 2025, which means there are approximately 9 months and 3 weeks left until the outcome is known. ⏎  ⏎ **Step 2: Determine th",3448,4376,13.67
llama-3.1-8b-instruct,BTF-cot-concise,0x54377fdef57c1c82b31385a9164e87ff58a92ec6bb64cd55bc6d88a9e2b82fd6,polymarket,0.05,0,0.0025,1,stop,0,1,"**Step 1: Determine the time left until the outcome to the question is known.** ⏎  ⏎ The question is about Eurovision 2025, and the resolution criteria state that if no winner is announced by July 31, 2025, 11:59 PM ET, the market will resolve to ""Other"". Since today's date is 2025-03-02, there are approximately 4 months and 28 days left until the outcome is known. ⏎  ⏎ **Step 2: Determine the sta",3162,4203,12.87
llama-3.1-8b-instruct,BTF-cot-concise,0x4e26e75da2ec8c084efdb89b1883e7889f21ad32bc36a81ed13c001bebb72929,polymarket,0.05,0,0.0025,1,stop,0,1,"**Step 1: Determine the time left until the outcome to the question is known.** ⏎  ⏎ The current date is 2025-03-02, and the English Premier League season typically ends in May. Assuming the season will end around May 2025, there are approximately 2 months left until the outcome of the question is known. ⏎  ⏎ **Step 2: Determine the status quo outcome if nothing changed.** ⏎  ⏎ The status quo outc",3297,4097,13.53
llama-3.1-8b-instruct,BTF-cot-concise,17519,metaculus,1.0,0,1.0,0,stop,0,1,"**Interview Response** ⏎  ⏎ **Step 1: Determine the time left until the outcome to the question is known.** ⏎  ⏎ The question is about whether the UK housing market will crash before July 2025. Today is 2025-03-02, so there are approximately 4 months left until the outcome is known. ⏎  ⏎ **Step 2: Determine the status quo outcome if nothing changed.** ⏎  ⏎ The status quo outcome is that the UK hou",3448,3667,13.21
llama-3.1-8b-instruct,BTF-cot-concise,0xc84ac0cca6352c640525e455600e3d7798bbf5b2259444b78910c99e1dcb7c33,polymarket,0.05,0,0.0025,1,stop,0,1,"**Step 1: Determine the time left until the outcome to the question is known.** ⏎  ⏎ The election is scheduled to be held on 9 February 2025, and if necessary, a second round will be held on 13 April 2025. The market will resolve to ""No"" if the result of this election isn't known by July 31, 2025, 11:59 PM ET. Today is 2025-03-02, which means there are approximately 4 months and 28 days left until",4025,4157,15.79
llama-3.1-8b-instruct,FBnp-zeroshot,0x73b046b7970a1780f1d7a0cacf73413325911dd87cdc5b63cfdc27496110fb1b,polymarket,0.05,0,0.0025,1,stop,0,1,*0.05*,6,1486,20.85
llama-3.1-8b-instruct,FBnp-zeroshot,0xd40a952afb5e78600bc4e41a1587a1f18fe40c803edc5d4a7d5de76ff8660ec2,polymarket,0.15,0,0.0225,1,stop,0,1,*0.15*,6,1779,20.84
llama-3.1-8b-instruct,FBnp-zeroshot,1414,infer,0.05,0,0.0025,1,stop,0,1,*0.05*,6,3609,20.86
llama-3.1-8b-instruct,FBnp-zeroshot,0x67cc22ede739a48424f07683b53b546579345c8c963a9b21b7e6c31501e84353,polymarket,0.2,0,0.04,1,stop,0,1,*0.2*,5,1200,20.86
llama-3.1-8b-instruct,FBnp-zeroshot,0x50b8b0f741566a420756d975faaf4cc4716229cd5183c3a35b3b20ac2b5050ef,polymarket,0.35,1,0.4225,0,stop,0,1,*0.35*,6,1485,20.86
llama-3.1-8b-instruct,FBnp-zeroshot,0x570568964af751a02d31d4d829fed2f7afe8f51fdf592e0338a08cec065f01ea,polymarket,0.2,0,0.04,1,stop,0,1,*0.2*,5,1459,20.86
llama-3.1-8b-instruct,FBnp-zeroshot,0xc85fe2698d8434f9ebd0fa82d75fe2da36edfc81a354b85fef1582d889e5655f,polymarket,0.0,0,0.0,1,stop,0,1,*0.0000*,8,1520,20.88
llama-3.1-8b-instruct,FBnp-zeroshot,1413,infer,0.35,0,0.1225,1,stop,0,1,*0.35*,6,2020,20.88
llama-3.1-8b-instruct,FBnp-zeroshot,29027,metaculus,0.45,0,0.2025,1,stop,0,1,*0.45*,6,4171,0.38
llama-3.1-8b-instruct,FBnp-zeroshot,0xeb681c0ed923daa35ca2af168502b6e8dead38cfbc71505d10cda6653a4a0216,polymarket,0.0005,1,0.999,0,stop,0,1,*0.0005*,8,1623,0.39
llama-3.1-8b-instruct,FBnp-zeroshot,QVCzHBisAcKNfHYEAB4G,manifold,0.55,1,0.2025,1,stop,0,1,*0.55*,6,775,0.38
llama-3.1-8b-instruct,FBnp-zeroshot,0x0f8b644e78bbe65c2ab9ff2aa3a9a0df135d76a46438b5584b3fe448d358bd47,polymarket,0.35,0,0.1225,1,stop,0,1,*0.35*,6,1764,0.38
llama-3.1-8b-instruct,FBnp-zeroshot,0x63e3c9432d9e3a0e9665d1152fc0a05f6ed17c9033eb9290062d25d2afb2bed5,polymarket,0.0,1,1.0,0,stop,0,1,*0.0000*,8,1539,0.39
llama-3.1-8b-instruct,FBnp-zeroshot,0x55881f30e5f88d7dece08a4e63daa633a9c1905ff0d454088dc16d19881fe3f8,polymarket,0.0005,0,0.0,1,stop,0,1,*0.0005*,8,1473,0.4
llama-3.1-8b-instruct,FBnp-zeroshot,0x7c3c06dfd81958876a723f95d518933ed321e96666cd005bff82f5dc18494e32,polymarket,0.0005,0,0.0,1,stop,0,1,*0.0005*,8,1297,0.42
llama-3.1-8b-instruct,FBnp-zeroshot,0xab6faa3e66abacc484bbb4bd31ae5e2a56d6f6252b5023631f1bd9e5299fa2f8,polymarket,0.0005,0,0.0,1,stop,0,1,*0.0005*,8,1129,0.41
llama-3.1-8b-instruct,FBnp-zeroshot,0x677826754ff7328696c121a398fdf495dcd2e04f84ecb6494b85b2883ccaa6ca,polymarket,0.05,0,0.0025,1,stop,0,1,*0.05*,6,1485,0.29
llama-3.1-8b-instruct,FBnp-zeroshot,0x4fccc0dcb625ea55ff1ca0409bb44fe1952c04bc16cf5255002ceb2cc3791888,polymarket,0.4,0,0.16,1,stop,0,1,*0.4*,5,1415,0.29
llama-3.1-8b-instruct,FBnp-zeroshot,0x4becea47e17b95639cbbdbe31cd968d129823be89249c2b09b911c7333772b57,polymarket,0.15,0,0.0225,1,stop,0,1,*0.15*,6,1761,0.28
llama-3.1-8b-instruct,FBnp-zeroshot,AtLFLzDlSERmVcSdUapy,manifold,0.35,0,0.1225,1,stop,0,1,*0.35*,6,994,0.29
llama-3.1-8b-instruct,FBnp-zeroshot,28RJ23fKDFMr4Mo8YQ4f,manifold,0.2,1,0.64,0,stop,0,1,*0.2*,5,827,0.29
llama-3.1-8b-instruct,FBnp-zeroshot,0x6924e1f680ceef1cf6cc14a4704a3b455b0816f04e1e09523fac4c2769aaa56a,polymarket,0.05,0,0.0025,1,stop,0,1,*0.05*,6,1417,0.3
llama-3.1-8b-instruct,FBnp-zeroshot,0xae05fb58c41ea3d2a51ac95ca0f5c48824038dc2d1dbf6ac3453ae39a76e71f4,polymarket,0.05,0,0.0025,1,stop,0,1,*0.05*,6,1532,0.29
llama-3.1-8b-instruct,FBnp-zeroshot,0x4833d7259bc503e8d211c477f7d21a00629e926382f920195d697fca38d4ad9b,polymarket,0.0001,0,0.0,1,stop,0,1,*0.0001*,8,1475,0.32
llama-3.1-8b-instruct,FBnp-zeroshot,0x5ce0d897bd66142c43a38204a67ad85bc3e0643382258411a5aa58ca3e825082,polymarket,0.0001,1,0.9998,0,stop,0,1,*0.0001*,8,1466,0.31
llama-3.1-8b-instruct,FBnp-zeroshot,h2h0QzCqqC,manifold,0.65,1,0.1225,1,stop,0,1,*0.65*,6,1101,0.29
llama-3.1-8b-instruct,FBnp-zeroshot,0x5b2691a691ece9066c2b855815e6c8784011833b17d85c65976dc7494b18e002,polymarket,0.2,0,0.04,1,stop,0,1,*0.2*,5,1199,0.27
llama-3.1-8b-instruct,FBnp-zeroshot,sis542tw6o,manifold,0.35,0,0.1225,1,stop,0,1,*0.35*,6,2548,0.28
llama-3.1-8b-instruct,FBnp-zeroshot,0x6452c3d3e25f381ce39e9b7ffb06cf9d7a7cf1cc6c13044c2403c4606b77e5f8,polymarket,0.45,0,0.2025,1,stop,0,1,*0.45*,6,1216,0.29
llama-3.1-8b-instruct,FBnp-zeroshot,0xc634b556b8f47434d7837594ff59c9daea654c4d5c9c50e2a352736db1d5c656,polymarket,0.05,0,0.0025,1,stop,0,1,*0.05*,6,1110,0.27
llama-3.1-8b-instruct,FBnp-zeroshot,0xadde598dced41995a4f96f5c8602608514539ac4467d623ed9f280bcf7c2f9cd,polymarket,0.0,0,0.0,1,stop,0,1,*0.0000*,8,1522,0.3
llama-3.1-8b-instruct,FBnp-zeroshot,0x9d98de23d9a87c7fe785f5b80fe0a030cc46b28863dd2b67971fe95cca4814da,polymarket,0.05,0,0.0025,1,stop,0,1,*0.05*,6,1170,0.27
llama-3.1-8b-instruct,FBnp-zeroshot,0xd76d5172fffaaf2b0d0db29bd944a462654a20a4a327860e4e0438d13b6a4bee,polymarket,0.05,0,0.0025,1,stop,0,1,*0.05*,6,1182,0.3
llama-3.1-8b-instruct,FBnp-zeroshot,0xa9fcdaf248a0560f83cf7c7e75cad23d3151b2169a22f22b316eb822bdc27329,polymarket,0.0,0,0.0,1,stop,0,1,*0.000*,7,1656,0.3
llama-3.1-8b-instruct,FBnp-zeroshot,AaZr2KnQYHGRVHzvKoHa,manifold,0.45,0,0.2025,1,stop,0,1,*0.45*,6,1206,0.31
llama-3.1-8b-instruct,FBnp-zeroshot,17519,metaculus,0.45,0,0.2025,1,stop,0,1,*0.45*,6,947,0.3
llama-3.1-8b-instruct,FBnp-zeroshot,dcgscdEUc0,manifold,0.05,0,0.0025,1,stop,0,1,*0.05*,6,2510,0.31
llama-3.1-8b-instruct,FBnp-zeroshot,0x4e26e75da2ec8c084efdb89b1883e7889f21ad32bc36a81ed13c001bebb72929,polymarket,0.0005,0,0.0,1,stop,0,1,*0.0005*,8,1377,0.32
llama-3.1-8b-instruct,FBnp-zeroshot,0xc84ac0cca6352c640525e455600e3d7798bbf5b2259444b78910c99e1dcb7c33,polymarket,0.0,0,0.0,1,stop,0,1,*0.000*,7,1437,0.3
llama-3.1-8b-instruct,FBnp-zeroshot,0x54377fdef57c1c82b31385a9164e87ff58a92ec6bb64cd55bc6d88a9e2b82fd6,polymarket,0.0001,0,0.0,1,stop,0,1,*0.0001*,8,1483,0.33
llama-3.1-8b-instruct,FBnp-cot-simple,0xc85fe2698d8434f9ebd0fa82d75fe2da36edfc81a354b85fef1582d889e5655f,polymarket,0.05,0,0.0025,1,stop,0,1,"To estimate the probability that Bitcoin will reach $130,000 by March 31, I will consider the following factors: ⏎  ⏎ 1. **Current Market Trend**: As of March 2, 2025, the price of Bitcoin is relatively stable, but it has been experiencing a downward trend in recent months. This suggests that reaching $130,000 might be challenging. ⏎  ⏎ 2. **Historical Volatility**: Bitcoin's price has been known ",1401,1540,5.16
llama-3.1-8b-instruct,FBnp-cot-simple,0xd40a952afb5e78600bc4e41a1587a1f18fe40c803edc5d4a7d5de76ff8660ec2,polymarket,0.25,0,0.0625,1,stop,0,1,"To estimate the probability that Anthropic will have the top AI model on June 30, I will consider the following factors: ⏎  ⏎ 1. **Current Market Position**: As of March 2, 2025, Anthropic's models are not currently ranked as the top AI models on the Chatbot Arena LLM Leaderboard. This suggests that they may have some catching up to do. ⏎  ⏎ 2. **Timeframe**: There are approximately 3.5 months lef",1533,1799,5.58
llama-3.1-8b-instruct,FBnp-cot-simple,0x73b046b7970a1780f1d7a0cacf73413325911dd87cdc5b63cfdc27496110fb1b,polymarket,0.08,0,0.0064,1,stop,0,1,"To estimate the probability that Turkey will leave NATO by June 30, I will consider various factors and use a structured approach to arrive at a prediction. ⏎  ⏎ 1. **Current Relations and Tensions**: The current relationship between Turkey and NATO is strained due to various issues, including Turkey's purchase of Russian S-400 missile defense systems, its military operations in Syria, and its hum",2006,1506,6.89
llama-3.1-8b-instruct,FBnp-cot-simple,0x570568964af751a02d31d4d829fed2f7afe8f51fdf592e0338a08cec065f01ea,polymarket,0.15,0,0.0225,1,stop,0,1,"To estimate the probability that NASA will estimate a 5% chance of the 2024 YR4 asteroid hitting Earth, I will consider the following factors: ⏎  ⏎ 1. **Asteroid Impact Risk**: The likelihood of an asteroid impacting Earth is generally low. According to NASA, the chances of a large asteroid impacting Earth in the next century are about 1 in 100,000 (0.001%). However, this is a general estimate, an",1802,1479,6.99
llama-3.1-8b-instruct,FBnp-cot-simple,0x67cc22ede739a48424f07683b53b546579345c8c963a9b21b7e6c31501e84353,polymarket,0.45,0,0.2025,1,stop,0,1,"To estimate the probability that the U.S. will abandon the Syrian base before April 2025, I will consider the following factors: ⏎  ⏎ 1. **Current U.S. policy and intentions**: The U.S. has maintained a military presence in Syria, primarily at the Al-Tanf Military Facility, to counter ISIS and support local forces. However, the U.S. has also been reducing its military presence in the region, and t",2159,1220,8.18
llama-3.1-8b-instruct,FBnp-cot-simple,0x50b8b0f741566a420756d975faaf4cc4716229cd5183c3a35b3b20ac2b5050ef,polymarket,0.1,1,0.81,0,stop,0,1,"To estimate the probability that a new country will buy Bitcoin in 2025, I will consider the following factors: ⏎  ⏎ 1. **Historical context**: In the past, several countries have announced the purchase of Bitcoin, including El Salvador, which made Bitcoin a legal tender in 2021. This suggests that some governments are open to exploring the use of Bitcoin. ⏎  ⏎ 2. **Current market trends**: The pr",2331,1505,8.85
llama-3.1-8b-instruct,FBnp-cot-simple,1413,infer,0.32,0,0.1024,1,stop,0,1,"To estimate the probability that Vladimir Putin will cease to be the president of the Russian Federation before 1 July 2025, I will consider various factors that could influence his presidency. ⏎  ⏎ 1. **Term limits**: Putin's re-election in 2024 was made possible by the constitutional change that reset his term limits. However, this change does not guarantee his continued presidency. If Putin wer",2562,2040,9.96
